Entity,Date,Seasonal variation,Combined measurements,Monthly averaged,Annual averaged,sea_temperature_anomaly,Sea surface temp (lower-bound),Sea surface temp (upper-bound),Monthly pH measurement,Annual average,Temperature anomaly,Church & White,University of Hawaii,Average,arctic_sea_ice_osisaf,Monthly averaged,Annual averaged,Monthly averaged,Annual averaged,Snow cover,Annual average,sea_ice_extent,ocean_heat_content_2000m,ocean_heat_content_700m
Southern Hemisphere,2013-06-15,,,,,0.27588,0.2455,0.301,,,0.61,,,,,,,,,,,14.155,,
Southern Hemisphere,2013-07-15,,,,,0.40708,0.3785,0.4305,,,0.51,,,,,,,,,,,16.809,,
Southern Hemisphere,2013-08-15,,,,,0.41821,0.3925,0.441,,,0.66,,,,,,,,,,,18.664,,
Southern Hemisphere,2013-09-15,,,,,0.3896,0.3645,0.411,,,0.82,,,,,,,,,,,19.389,,
Southern Hemisphere,2013-10-15,,,,,0.34314,0.3195,0.364,,,0.55,,,,,,,,,,,19.018,,
Southern Hemisphere,2013-11-15,,,,,0.47151,0.448,0.493,,,0.54,,,,,,,,,,,16.872,,
Southern Hemisphere,2013-12-15,,,,,0.37987,0.3575,0.4,,,0.55,,,,,,,,,,,11.854,,
Southern Hemisphere,2014-01-15,,,,,0.40452,0.38,0.4265,,,0.54,,,,,,,,,,,6.327,,
Southern Hemisphere,2014-02-15,,,,,0.37993,0.355,0.403,,,0.38,,,,,,,,,,,3.843,,
Southern Hemisphere,2014-03-15,,,,,0.44472,0.416,0.468,,,0.35,,,,,,,,,,,4.901,,
Southern Hemisphere,2014-04-15,,,,,0.55304,0.524,0.5765,,,0.51,,,,,,,,,,,8.343,,
Southern Hemisphere,2014-05-15,,,,,0.49042,0.4605,0.5145,,,0.82,,,,,,,,,,,11.519,,
Southern Hemisphere,2014-06-15,,,,,0.4598,0.429,0.486,,,0.54,,,,,,,,,,,14.687,,
Southern Hemisphere,2014-07-15,,,,,0.36449,0.3375,0.3865,,,0.41,,,,,,,,,,,17.106,,
Southern Hemisphere,2014-08-15,,,,,0.46082,0.435,0.4825,,,0.75,,,,,,,,,,,18.908,,
Southern Hemisphere,2014-09-15,,,,,0.44951,0.4265,0.4705,,,0.9,,,,,,,,,,,19.756,,
Southern Hemisphere,2014-10-15,,,,,0.43166,0.4085,0.4525,,,0.68,,,,,,,,,,,19.003,,
Southern Hemisphere,2014-11-15,,,,,0.42087,0.399,0.442,,,0.53,,,,,,,,,,,16.388,,
Southern Hemisphere,2014-12-15,,,,,0.44486,0.423,0.4655,,,0.47,,,,,,,,,,,11.928,,
Southern Hemisphere,2015-01-15,,,,,0.50363,0.4785,0.5255,,,0.53,,,,,,,,,,,6.852,,
Southern Hemisphere,2015-02-15,,,,,0.43308,0.4075,0.456,,,0.61,,,,,,,,,,,3.799,,
Southern Hemisphere,2015-03-15,,,,,0.50883,0.48,0.5325,,,0.59,,,,,,,,,,,4.964,,
Southern Hemisphere,2015-04-15,,,,,0.59808,0.569,0.6225,,,0.5,,,,,,,,,,,8.373,,
Southern Hemisphere,2015-05-15,,,,,0.57028,0.541,0.5945,,,0.56,,,,,,,,,,,11.716,,
Southern Hemisphere,2015-06-15,,,,,0.49232,0.463,0.518,,,0.58,,,,,,,,,,,14.475,,
Southern Hemisphere,2015-07-15,,,,,0.60516,0.578,0.6265,,,0.56,,,,,,,,,,,16.775,,
Southern Hemisphere,2015-08-15,,,,,0.48364,0.458,0.5055,,,0.6,,,,,,,,,,,17.749,,
Southern Hemisphere,2015-09-15,,,,,0.58899,0.5655,0.609,,,0.55,,,,,,,,,,,18.444,,
Southern Hemisphere,2015-10-15,,,,,0.58345,0.56,0.6045,,,0.91,,,,,,,,,,,18.409,,
Southern Hemisphere,2015-11-15,,,,,0.59978,0.578,0.6215,,,0.75,,,,,,,,,,,16.175,,
Southern Hemisphere,2015-12-15,,,,,0.66352,0.642,0.6845,,,0.8,,,,,,,,,,,10.655,,
Southern Hemisphere,2016-01-15,,,,,0.76594,0.7425,0.788,,,0.8,,,,,,,,,,,4.689,,
Southern Hemisphere,2016-02-15,,,,,0.68973,0.663,0.7125,,,0.78,,,,,,,,,,,2.79,,
Southern Hemisphere,2016-03-15,,,,,0.84298,0.8155,0.8665,,,0.8,,,,,,,,,,,4.069,,
Southern Hemisphere,2016-04-15,,,,,0.7356,0.708,0.759,,,0.73,,,,,,,,,,,7.222,,
Southern Hemisphere,2016-05-15,,,,,0.55059,0.5225,0.5755,,,0.8,,,,,,,,,,,10.102,,
Southern Hemisphere,2016-06-15,,,,,0.53242,0.503,0.557,,,0.49,,,,,,,,,,,13.242,,
Southern Hemisphere,2016-07-15,,,,,0.54397,0.5185,0.565,,,0.66,,,,,,,,,,,16.024,,
Southern Hemisphere,2016-08-15,,,,,0.52127,0.497,0.5425,,,0.92,,,,,,,,,,,17.892,,
Southern Hemisphere,2016-09-15,,,,,0.4813,0.4575,0.501,,,0.59,,,,,,,,,,,18.15,,
Southern Hemisphere,2016-10-15,,,,,0.54702,0.5245,0.5665,,,0.74,,,,,,,,,,,17.46,,
Southern Hemisphere,2016-11-15,,,,,0.47774,0.456,0.499,,,0.72,,,,,,,,,,,14.223,,
Southern Hemisphere,2016-12-15,,,,,0.46741,0.4465,0.4885,,,0.69,,,,,,,,,,,8.279,,
Southern Hemisphere,2017-01-15,,,,,0.56587,0.543,0.589,,,0.66,,,,,,,,,,,3.784,,
Southern Hemisphere,2017-02-15,,,,,0.69201,0.666,0.7155,,,0.75,,,,,,,,,,,2.288,,
Southern Hemisphere,2017-03-15,,,,,0.69905,0.6725,0.722,,,0.8,,,,,,,,,,,2.699,,
Southern Hemisphere,2017-04-15,,,,,0.65922,0.6335,0.6825,,,0.69,,,,,,,,,,,5.436,,
Southern Hemisphere,2017-05-15,,,,,0.56848,0.542,0.593,,,0.91,,,,,,,,,,,9.014,,
Southern Hemisphere,2017-06-15,,,,,0.48225,0.454,0.5075,,,0.52,,,,,,,,,,,12.409,,
Southern Hemisphere,2017-07-15,,,,,0.45198,0.4265,0.4735,,,0.68,,,,,,,,,,,15.297,,
Southern Hemisphere,2017-08-15,,,,,0.51842,0.495,0.539,,,0.74,,,,,,,,,,,17.219,,
Southern Hemisphere,2017-09-15,,,,,0.41447,0.392,0.4345,,,0.54,,,,,,,,,,,17.906,,
Southern Hemisphere,2017-10-15,,,,,0.43552,0.4135,0.456,,,0.75,,,,,,,,,,,17.776,,
Southern Hemisphere,2017-11-15,,,,,0.39694,0.3765,0.4185,,,0.54,,,,,,,,,,,15.113,,
Southern Hemisphere,2017-12-15,,,,,0.36588,0.3445,0.386,,,0.48,,,,,,,,,,,9.482,,
Southern Hemisphere,2018-01-15,,,,,0.45697,0.433,0.481,,,0.49,,,,,,,,,,,4.211,,
Southern Hemisphere,2018-02-15,,,,,0.38947,0.3625,0.4135,,,0.45,,,,,,,,,,,2.326,,
Southern Hemisphere,2018-03-15,,,,,0.48497,0.459,0.509,,,0.59,,,,,,,,,,,3.54,,
Southern Hemisphere,2018-04-15,,,,,0.52336,0.4975,0.5485,,,0.81,,,,,,,,,,,6.033,,
Southern Hemisphere,2018-05-15,,,,,0.51891,0.4925,0.543,,,0.64,,,,,,,,,,,9.321,,
Southern Hemisphere,2018-06-15,,,,,0.46192,0.434,0.4875,,,0.68,,,,,,,,,,,12.885,,
Southern Hemisphere,2018-07-15,,,,,0.49857,0.4735,0.5195,,,0.75,,,,,,,,,,,15.7,,
Southern Hemisphere,2018-08-15,,,,,0.51587,0.492,0.537,,,0.67,,,,,,,,,,,17.417,,
Southern Hemisphere,2018-09-15,,,,,0.44557,0.424,0.4655,,,0.64,,,,,,,,,,,17.961,,
Southern Hemisphere,2018-10-15,,,,,0.53834,0.517,0.559,,,0.8,,,,,,,,,,,17.732,,
Southern Hemisphere,2018-11-15,,,,,0.61002,0.5895,0.631,,,0.69,,,,,,,,,,,15.102,,
Southern Hemisphere,2018-12-15,,,,,0.62193,0.6015,0.6415,,,0.74,,,,,,,,,,,9.188,,
Southern Hemisphere,2019-01-15,,,,,0.62143,0.5975,0.645,,,0.67,,,,,,,,,,,3.868,,
Southern Hemisphere,2019-02-15,,,,,0.66325,0.639,0.687,,,0.78,,,,,,,,,,,2.655,,
Southern Hemisphere,2019-03-15,,,,,0.73636,0.711,0.759,,,0.79,,,,,,,,,,,3.169,,
Southern Hemisphere,2019-04-15,,,,,0.69124,0.665,0.7145,,,0.78,,,,,,,,,,,5.718,,
Southern Hemisphere,2019-05-15,,,,,0.58485,0.557,0.6085,,,0.73,,,,,,,,,,,8.852,,
Southern Hemisphere,2019-06-15,,,,,0.4378,0.4105,0.463,,,0.63,,,,,,,,,,,12.251,,
Southern Hemisphere,2019-07-15,,,,,0.54963,0.525,0.5745,,,0.86,,,,,,,,,,,15.302,,
Southern Hemisphere,2019-08-15,,,,,0.53876,0.514,0.561,,,0.81,,,,,,,,,,,17.478,,
Southern Hemisphere,2019-09-15,,,,,0.41336,0.39,0.4355,,,0.65,,,,,,,,,,,18.335,,
Southern Hemisphere,2019-10-15,,,,,0.51539,0.494,0.538,,,0.71,,,,,,,,,,,17.937,,
Southern Hemisphere,2019-11-15,,,,,0.62042,0.6,0.6445,,,0.8,,,,,,,,,,,14.995,,
Southern Hemisphere,2019-12-15,,,,,0.65272,0.632,0.675,,,0.79,,,,,,,,,,,9.409,,
Southern Hemisphere,2020-01-15,,,,,0.71158,0.6885,0.7365,,,0.76,,,,,,,,,,,4.598,,
Southern Hemisphere,2020-02-15,,,,,0.63897,0.615,0.664,,,0.77,,,,,,,,,,,2.92,,
Southern Hemisphere,2020-03-15,,,,,0.76293,0.7355,0.7875,,,0.67,,,,,,,,,,,4.003,,
Southern Hemisphere,2020-04-15,,,,,0.63546,0.607,0.6605,,,0.86,,,,,,,,,,,6.662,,
Southern Hemisphere,2020-05-15,,,,,0.54436,0.515,0.571,,,0.76,,,,,,,,,,,9.871,,
Southern Hemisphere,2020-06-15,,,,,0.4337,0.4035,0.46,,,0.71,,,,,,,,,,,13.275,,
Southern Hemisphere,2020-07-15,,,,,0.42595,0.398,0.4485,,,0.7,,,,,,,,,,,15.721,,
Southern Hemisphere,2020-08-15,,,,,0.50517,0.479,0.527,,,0.63,,,,,,,,,,,17.758,,
Southern Hemisphere,2020-09-15,,,,,0.35364,0.3305,0.3745,,,0.77,,,,,,,,,,,18.838,,
Southern Hemisphere,2020-10-15,,,,,0.34023,0.3185,0.363,,,0.55,,,,,,,,,,,18.493,,
Southern Hemisphere,2020-11-15,,,,,0.38254,0.3595,0.4055,,,0.6,,,,,,,,,,,16.231,,
Southern Hemisphere,2020-12-15,,,,,0.34347,0.3225,0.3675,,,0.4,,,,,,,,,,,10.575,,
Southern Hemisphere,2021-01-15,,,,,0.43528,0.4105,0.4605,,,0.36,,,,,,,,,,,4.777,,
Southern Hemisphere,2021-02-15,,,,,0.43241,0.404,0.4575,,,0.32,,,,,,,,,,,2.892,,
Southern Hemisphere,2021-03-15,,,,,0.4869,0.455,0.513,,,0.57,,,,,,,,,,,4.484,,
Southern Hemisphere,2021-04-15,,,,,0.50305,0.472,0.526,,,0.39,,,,,,,,,,,7.132,,
Southern Hemisphere,2021-05-15,,,,,0.51186,0.4805,0.535,,,0.54,,,,,,,,,,,10.401,,
Southern Hemisphere,2021-06-15,,,,,0.47106,0.4405,0.497,,,0.49,,,,,,,,,,,13.542,,
Southern Hemisphere,2021-07-15,,,,,0.55202,0.5225,0.574,,,0.77,,,,,,,,,,,16.452,,
Southern Hemisphere,2021-08-15,,,,,0.52719,0.4985,0.547,,,0.63,,,,,,,,,,,18.194,,
Southern Hemisphere,2021-09-15,,,,,0.42191,0.3975,0.443,,,0.79,,,,,,,,,,,18.509,,
Southern Hemisphere,2021-10-15,,,,,0.4836,0.4575,0.504,,,0.68,,,,,,,,,,,17.689,,
Southern Hemisphere,2021-11-15,,,,,0.54632,0.522,0.567,,,0.57,,,,,,,,,,,15.042,,
Southern Hemisphere,2021-12-15,,,,,0.47783,0.455,0.498,,,0.57,,,,,,,,,,,9.245,,
Southern Hemisphere,2022-01-15,,,,,0.58733,0.562,0.61,,,0.58,,,,,,,,,,,3.935,,
Southern Hemisphere,2022-02-15,,,,,0.5717,0.544,0.5935,,,0.61,,,,,,,,,,,2.213,,
Southern Hemisphere,2022-03-15,,,,,0.61168,0.5825,0.633,,,0.67,,,,,,,,,,,2.859,,
Southern Hemisphere,2022-04-15,,,,,0.56513,0.5355,0.589,,,0.58,,,,,,,,,,,5.948,,
Southern Hemisphere,2022-05-15,,,,,0.52425,0.4945,0.5485,,,0.67,,,,,,,,,,,9.418,,
Southern Hemisphere,2022-06-15,,,,,0.53841,0.51,0.5625,,,0.72,,,,,,,,,,,12.218,,
Southern Hemisphere,2022-07-15,,,,,0.46015,0.4335,0.4835,,,0.81,,,,,,,,,,,14.986,,
Southern Hemisphere,2022-08-15,,,,,0.47773,0.4535,0.4995,,,0.72,,,,,,,,,,,17.05,,
Southern Hemisphere,2022-09-15,,,,,0.40354,0.3805,0.425,,,0.62,,,,,,,,,,,18.062,,
Southern Hemisphere,2022-10-15,,,,,0.48963,0.4695,0.509,,,0.6,,,,,,,,,,,17.474,,
Southern Hemisphere,2022-11-15,,,,,0.50914,0.486,0.5305,,,0.36,,,,,,,,,,,15.159,,
Southern Hemisphere,2022-12-15,,,,,0.60626,0.585,0.627,,,0.52,,,,,,,,,,,8.839,,
Southern Hemisphere,2023-01-15,,,,,0.59377,0.5675,0.6185,,,0.44,,,,,,,,,,,3.23,,
Southern Hemisphere,2023-02-15,,,,,0.64171,0.6155,0.6645,,,0.63,,,,,,,,,,,1.913,,
Southern Hemisphere,2023-03-15,,,,,0.81668,0.7885,0.8395,,,0.8,,,,,,,,,,,2.797,,
Southern Hemisphere,2023-04-15,,,,,0.81237,0.783,0.8375,,,0.98,,,,,,,,,,,5.485,,
Southern Hemisphere,2023-05-15,,,,,0.72838,0.6965,0.7535,,,0.76,,,,,,,,,,,8.356,,
Southern Hemisphere,2023-06-15,,,,,0.75332,0.7235,0.78,,,0.99,,,,,,,,,,,11.017,,
Southern Hemisphere,2023-07-15,,,,,0.83034,0.802,0.8535,,,0.95,,,,,,,,,,,13.486,,
Southern Hemisphere,2023-08-15,,,,,0.8173,0.792,0.839,,,0.84,,,,,,,,,,,15.502,,
Southern Hemisphere,2023-09-15,,,,,0.77218,0.7505,0.795,,,1.3,,,,,,,,,,,16.801,,
Southern Hemisphere,2023-10-15,,,,,0.69127,0.668,0.711,,,0.81,,,,,,,,,,,16.199,,
Southern Hemisphere,2023-11-15,,,,,0.74842,0.726,0.77,,,0.87,,,,,,,,,,,14.272,,
Southern Hemisphere,2023-12-15,,,,,0.77061,0.75,0.791,,,0.87,,,,,,,,,,,8.668,,
World,1850-01-15,,,,,-0.35138,-0.453,-0.2695,,,,,,,,,,,,,,,,
World,1850-02-15,,,,,-0.34437,-0.4475,-0.2615,,,,,,,,,,,,,,,,
World,1850-03-15,,,,,-0.58001,-0.678,-0.5005,,,,,,,,,,,,,,,,
World,1850-04-15,,,,,-0.34222,-0.439,-0.263,,,,,,,,,,,,,,,,
World,1850-05-15,,,,,-0.25093,-0.3375,-0.181,,,,,,,,,,,,,,,,
World,1850-06-15,,,,,-0.25486,-0.341,-0.1825,,,,,,,,,,,,,,,,
World,1850-07-15,,,,,-0.20818,-0.296,-0.136,,,,,,,,,,,,,,,,
World,1850-08-15,,,,,-0.31233,-0.3995,-0.242,,,,,,,,,,,,,,,,
World,1850-09-15,,,,,-0.34318,-0.4385,-0.2685,,,,,,,,,,,,,,,,
World,1850-10-15,,,,,-0.35998,-0.4645,-0.2785,,,,,,,,,,,,,,,,
World,1850-11-15,,,,,-0.13705,-0.2435,-0.0525,,,,,,,,,,,,,,,,
World,1850-12-15,,,,,-0.22955,-0.3315,-0.1475,,,,,,,,,,,,,,,,
World,1851-01-15,,,,,-0.27433,-0.374,-0.1955,,,,,,,,,,,,,,,,
World,1851-02-15,,,,,-0.29522,-0.3935,-0.214,,,,,,,,,,,,,,,,
World,1851-03-15,,,,,-0.25086,-0.35,-0.1705,,,,,,,,,,,,,,,,
World,1851-04-15,,,,,-0.42784,-0.524,-0.3495,,,,,,,,,,,,,,,,
World,1851-05-15,,,,,-0.28696,-0.377,-0.214,,,,,,,,,,,,,,,,
World,1851-06-15,,,,,-0.27375,-0.3645,-0.1965,,,,,,,,,,,,,,,,
World,1851-07-15,,,,,-0.17794,-0.268,-0.1025,,,,,,,,,,,,,,,,
World,1851-08-15,,,,,-0.239,-0.3225,-0.174,,,,,,,,,,,,,,,,
World,1851-09-15,,,,,-0.10052,-0.187,-0.0335,,,,,,,,,,,,,,,,
World,1851-10-15,,,,,-0.08082,-0.178,-0.005,,,,,,,,,,,,,,,,
World,1851-11-15,,,,,0.08083,-0.0235,0.1605,,,,,,,,,,,,,,,,
World,1851-12-15,,,,,0.00602,-0.0925,0.0845,,,,,,,,,,,,,,,,
World,1852-01-15,,,,,-0.31058,-0.406,-0.2285,,,,,,,,,,,,,,,,
World,1852-02-15,,,,,-0.43518,-0.5295,-0.354,,,,,,,,,,,,,,,,
World,1852-03-15,,,,,-0.35715,-0.451,-0.274,,,,,,,,,,,,,,,,
World,1852-04-15,,,,,-0.36138,-0.4535,-0.2835,,,,,,,,,,,,,,,,
World,1852-05-15,,,,,-0.2173,-0.306,-0.1405,,,,,,,,,,,,,,,,
World,1852-06-15,,,,,-0.04449,-0.1295,0.033,,,,,,,,,,,,,,,,
World,1852-07-15,,,,,0.03457,-0.05,0.1105,,,,,,,,,,,,,,,,
World,1852-08-15,,,,,-0.22614,-0.3105,-0.153,,,,,,,,,,,,,,,,
World,1852-09-15,,,,,-0.07795,-0.165,-0.0055,,,,,,,,,,,,,,,,
World,1852-10-15,,,,,-0.11411,-0.2105,-0.0365,,,,,,,,,,,,,,,,
World,1852-11-15,,,,,-0.0983,-0.197,-0.016,,,,,,,,,,,,,,,,
World,1852-12-15,,,,,0.00734,-0.086,0.0885,,,,,,,,,,,,,,,,
World,1853-01-15,,,,,-0.20432,-0.2925,-0.1285,,,,,,,,,,,,,,,,
World,1853-02-15,,,,,-0.18183,-0.2725,-0.103,,,,,,,,,,,,,,,,
World,1853-03-15,,,,,-0.0639,-0.1505,0.0125,,,,,,,,,,,,,,,,
World,1853-04-15,,,,,-0.21128,-0.2965,-0.1385,,,,,,,,,,,,,,,,
World,1853-05-15,,,,,-0.21797,-0.3015,-0.1465,,,,,,,,,,,,,,,,
World,1853-06-15,,,,,-0.13847,-0.2195,-0.0675,,,,,,,,,,,,,,,,
World,1853-07-15,,,,,-0.0932,-0.1745,-0.023,,,,,,,,,,,,,,,,
World,1853-08-15,,,,,-0.19805,-0.2765,-0.13,,,,,,,,,,,,,,,,
World,1853-09-15,,,,,-0.34993,-0.4265,-0.287,,,,,,,,,,,,,,,,
World,1853-10-15,,,,,-0.38368,-0.4625,-0.318,,,,,,,,,,,,,,,,
World,1853-11-15,,,,,-0.18185,-0.2645,-0.114,,,,,,,,,,,,,,,,
World,1853-12-15,,,,,-0.30726,-0.3875,-0.2415,,,,,,,,,,,,,,,,
World,1854-01-15,,,,,-0.22292,-0.3045,-0.1515,,,,,,,,,,,,,,,,
World,1854-02-15,,,,,-0.26708,-0.3505,-0.196,,,,,,,,,,,,,,,,
World,1854-03-15,,,,,-0.22377,-0.3075,-0.1515,,,,,,,,,,,,,,,,
World,1854-04-15,,,,,-0.26744,-0.349,-0.1965,,,,,,,,,,,,,,,,
World,1854-05-15,,,,,-0.26123,-0.3405,-0.1905,,,,,,,,,,,,,,,,
World,1854-06-15,,,,,-0.17915,-0.2555,-0.1095,,,,,,,,,,,,,,,,
World,1854-07-15,,,,,-0.33817,-0.4125,-0.274,,,,,,,,,,,,,,,,
World,1854-08-15,,,,,-0.21838,-0.294,-0.154,,,,,,,,,,,,,,,,
World,1854-09-15,,,,,-0.13339,-0.2105,-0.0695,,,,,,,,,,,,,,,,
World,1854-10-15,,,,,-0.28038,-0.3625,-0.2125,,,,,,,,,,,,,,,,
World,1854-11-15,,,,,-0.34462,-0.4255,-0.278,,,,,,,,,,,,,,,,
World,1854-12-15,,,,,-0.4846,-0.565,-0.4175,,,,,,,,,,,,,,,,
World,1855-01-15,,,,,-0.17154,-0.2525,-0.101,,,,,,,,,,,,,,,,
World,1855-02-15,,,,,-0.18817,-0.2675,-0.1165,,,,,,,,,,,,,,,,
World,1855-03-15,,,,,-0.19031,-0.2685,-0.121,,,,,,,,,,,,,,,,
World,1855-04-15,,,,,-0.30872,-0.3875,-0.2375,,,,,,,,,,,,,,,,
World,1855-05-15,,,,,-0.43554,-0.51,-0.3675,,,,,,,,,,,,,,,,
World,1855-06-15,,,,,-0.32945,-0.402,-0.2615,,,,,,,,,,,,,,,,
World,1855-07-15,,,,,-0.31505,-0.386,-0.248,,,,,,,,,,,,,,,,
World,1855-08-15,,,,,-0.17222,-0.2465,-0.103,,,,,,,,,,,,,,,,
World,1855-09-15,,,,,-0.27445,-0.3475,-0.212,,,,,,,,,,,,,,,,
World,1855-10-15,,,,,-0.18086,-0.2575,-0.115,,,,,,,,,,,,,,,,
World,1855-11-15,,,,,-0.18258,-0.2615,-0.115,,,,,,,,,,,,,,,,
World,1855-12-15,,,,,-0.15191,-0.2315,-0.084,,,,,,,,,,,,,,,,
World,1856-01-15,,,,,-0.11203,-0.192,-0.0425,,,,,,,,,,,,,,,,
World,1856-02-15,,,,,-0.23448,-0.315,-0.1625,,,,,,,,,,,,,,,,
World,1856-03-15,,,,,-0.19498,-0.27,-0.1265,,,,,,,,,,,,,,,,
World,1856-04-15,,,,,-0.34289,-0.418,-0.275,,,,,,,,,,,,,,,,
World,1856-05-15,,,,,-0.11416,-0.187,-0.046,,,,,,,,,,,,,,,,
World,1856-06-15,,,,,-0.31457,-0.385,-0.249,,,,,,,,,,,,,,,,
World,1856-07-15,,,,,-0.37882,-0.45,-0.3115,,,,,,,,,,,,,,,,
World,1856-08-15,,,,,-0.27994,-0.35,-0.216,,,,,,,,,,,,,,,,
World,1856-09-15,,,,,-0.32717,-0.4,-0.2625,,,,,,,,,,,,,,,,
World,1856-10-15,,,,,-0.35628,-0.43,-0.2915,,,,,,,,,,,,,,,,
World,1856-11-15,,,,,-0.45266,-0.531,-0.3845,,,,,,,,,,,,,,,,
World,1856-12-15,,,,,-0.55614,-0.636,-0.487,,,,,,,,,,,,,,,,
World,1857-01-15,,,,,-0.4235,-0.4985,-0.357,,,,,,,,,,,,,,,,
World,1857-02-15,,,,,-0.37269,-0.4485,-0.3055,,,,,,,,,,,,,,,,
World,1857-03-15,,,,,-0.54736,-0.6185,-0.484,,,,,,,,,,,,,,,,
World,1857-04-15,,,,,-0.47706,-0.5485,-0.4105,,,,,,,,,,,,,,,,
World,1857-05-15,,,,,-0.43257,-0.503,-0.3665,,,,,,,,,,,,,,,,
World,1857-06-15,,,,,-0.33721,-0.4045,-0.273,,,,,,,,,,,,,,,,
World,1857-07-15,,,,,-0.52979,-0.593,-0.4725,,,,,,,,,,,,,,,,
World,1857-08-15,,,,,-0.37461,-0.4395,-0.3175,,,,,,,,,,,,,,,,
World,1857-09-15,,,,,-0.32948,-0.398,-0.267,,,,,,,,,,,,,,,,
World,1857-10-15,,,,,-0.41461,-0.483,-0.351,,,,,,,,,,,,,,,,
World,1857-11-15,,,,,-0.50949,-0.5835,-0.4415,,,,,,,,,,,,,,,,
World,1857-12-15,,,,,-0.38063,-0.453,-0.3135,,,,,,,,,,,,,,,,
World,1858-01-15,,,,,-0.45996,-0.5275,-0.398,,,,,,,,,,,,,,,,
World,1858-02-15,,,,,-0.40697,-0.478,-0.3415,,,,,,,,,,,,,,,,
World,1858-03-15,,,,,-0.43079,-0.4975,-0.369,,,,,,,,,,,,,,,,
World,1858-04-15,,,,,-0.53212,-0.598,-0.468,,,,,,,,,,,,,,,,
World,1858-05-15,,,,,-0.63264,-0.698,-0.568,,,,,,,,,,,,,,,,
World,1858-06-15,,,,,-0.55077,-0.616,-0.486,,,,,,,,,,,,,,,,
World,1858-07-15,,,,,-0.34396,-0.406,-0.28,,,,,,,,,,,,,,,,
World,1858-08-15,,,,,-0.26664,-0.3305,-0.2045,,,,,,,,,,,,,,,,
World,1858-09-15,,,,,-0.30347,-0.3685,-0.243,,,,,,,,,,,,,,,,
World,1858-10-15,,,,,-0.22162,-0.2915,-0.156,,,,,,,,,,,,,,,,
World,1858-11-15,,,,,-0.27562,-0.349,-0.205,,,,,,,,,,,,,,,,
World,1858-12-15,,,,,-0.40502,-0.478,-0.3355,,,,,,,,,,,,,,,,
World,1859-01-15,,,,,-0.36709,-0.4395,-0.296,,,,,,,,,,,,,,,,
World,1859-02-15,,,,,-0.31828,-0.383,-0.2565,,,,,,,,,,,,,,,,
World,1859-03-15,,,,,-0.35083,-0.417,-0.2875,,,,,,,,,,,,,,,,
World,1859-04-15,,,,,-0.16511,-0.2315,-0.102,,,,,,,,,,,,,,,,
World,1859-05-15,,,,,-0.22342,-0.287,-0.16,,,,,,,,,,,,,,,,
World,1859-06-15,,,,,-0.22587,-0.2865,-0.165,,,,,,,,,,,,,,,,
World,1859-07-15,,,,,-0.36582,-0.4265,-0.304,,,,,,,,,,,,,,,,
World,1859-08-15,,,,,-0.2069,-0.2655,-0.1505,,,,,,,,,,,,,,,,
World,1859-09-15,,,,,-0.44393,-0.507,-0.3815,,,,,,,,,,,,,,,,
World,1859-10-15,,,,,-0.26037,-0.328,-0.193,,,,,,,,,,,,,,,,
World,1859-11-15,,,,,-0.28356,-0.3505,-0.218,,,,,,,,,,,,,,,,
World,1859-12-15,,,,,-0.1364,-0.2045,-0.0695,,,,,,,,,,,,,,,,
World,1860-01-15,,,,,-0.17846,-0.2405,-0.117,,,,,,,,,,,,,,,,
World,1860-02-15,,,,,-0.23669,-0.3045,-0.169,,,,,,,,,,,,,,,,
World,1860-03-15,,,,,-0.20016,-0.262,-0.1395,,,,,,,,,,,,,,,,
World,1860-04-15,,,,,-0.21936,-0.2825,-0.156,,,,,,,,,,,,,,,,
World,1860-05-15,,,,,-0.28384,-0.34,-0.2255,,,,,,,,,,,,,,,,
World,1860-06-15,,,,,-0.28902,-0.348,-0.2305,,,,,,,,,,,,,,,,
World,1860-07-15,,,,,-0.26059,-0.314,-0.208,,,,,,,,,,,,,,,,
World,1860-08-15,,,,,-0.26757,-0.325,-0.2115,,,,,,,,,,,,,,,,
World,1860-09-15,,,,,-0.12231,-0.182,-0.059,,,,,,,,,,,,,,,,
World,1860-10-15,,,,,-0.27847,-0.3405,-0.213,,,,,,,,,,,,,,,,
World,1860-11-15,,,,,-0.26489,-0.3245,-0.203,,,,,,,,,,,,,,,,
World,1860-12-15,,,,,-0.24107,-0.3065,-0.1725,,,,,,,,,,,,,,,,
World,1861-01-15,,,,,-0.30068,-0.3625,-0.2355,,,,,,,,,,,,,,,,
World,1861-02-15,,,,,-0.56882,-0.6275,-0.5085,,,,,,,,,,,,,,,,
World,1861-03-15,,,,,-0.59085,-0.6505,-0.5295,,,,,,,,,,,,,,,,
World,1861-04-15,,,,,-0.15795,-0.2185,-0.096,,,,,,,,,,,,,,,,
World,1861-05-15,,,,,-0.52823,-0.591,-0.463,,,,,,,,,,,,,,,,
World,1861-06-15,,,,,-0.33718,-0.395,-0.2765,,,,,,,,,,,,,,,,
World,1861-07-15,,,,,-0.43626,-0.497,-0.372,,,,,,,,,,,,,,,,
World,1861-08-15,,,,,-0.24761,-0.3075,-0.1865,,,,,,,,,,,,,,,,
World,1861-09-15,,,,,-0.288,-0.3475,-0.225,,,,,,,,,,,,,,,,
World,1861-10-15,,,,,-0.34319,-0.4055,-0.2765,,,,,,,,,,,,,,,,
